Country Name,Series Name,Series Code,series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023],Country Code_CHN,Country Code_DEU,Country Code_IND,Country Code_JPN,Country Code_USA
Germany,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,Carbon dioxide (CO2) emissions,233.5864,229.6395,177.5638,0,1,0,0,0
Germany,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,Carbon dioxide (CO2) emissions,147.2432,147.7071,139.7212,0,1,0,0,0
Germany,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,Carbon dioxide (CO2) emissions,0.0649,0.0448,0.0309,0,1,0,0,0
Germany,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP,0.130406538,0.12517079,0.11093726,0,1,0,0,0
Germany,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,Carbon intensity of GDP,0.185587553,0.178136318,0.157879925,0,1,0,0,0
Germany,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Employment,2.173550826,2.222008385,2.184000507,0,1,0,0,0
Germany,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,Employment,5.647948587,5.696364721,5.547460167,0,1,0,0,0
Germany,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Employment,1.246156464,1.240231987,1.198706553,0,1,0,0,0
Germany,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Employment,0.929196221,0.885764029,0.820314781,0,1,0,0,0
Germany,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,Employment,1.523159583,1.550150488,1.529761059,0,1,0,0,0
Germany,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,F-gases emissions from Industrial Processes (Mt CO2e),11.6421,10.7898,9.7942,0,1,0,0,0
Germany,Fixed broadband subscriptions,IT.NET.BBND,Fixed broadband subscriptions,36900000,37500000,38400000,0,1,0,0,0
Germany,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Fixed broadband subscriptions,44.0643,44.6186,45.3805,0,1,0,0,0
Germany,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,Fuel indicator,2.601562674,3.548770397,2.082009742,0,1,0,0,0
Germany,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Fuel indicator,8.720657358,12.67371836,8.633184056,0,1,0,0,0
Germany,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,Methane (CH4) emissions,35.1418,34.4956,34.4947,0,1,0,0,0
Germany,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,Methane (CH4) emissions,62.396,61.0396,59.5685,0,1,0,0,0
Germany,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,Methane (CH4) emissions,3.4484,3.408,3.3773,0,1,0,0,0
Germany,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,Methane (CH4) emissions,10.2364,10.3882,9.7332,0,1,0,0,0
Germany,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,Methane (CH4) emissions,0.2208,0.2285,0.2201,0,1,0,0,0
Germany,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,Methane (CH4) emissions,0.2765,0.2441,0.2353,0,1,0,0,0
Germany,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,Methane (CH4) emissions,0.4329,0.4082,0.3885,0,1,0,0,0
Germany,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,Methane (CH4) emissions,0.2128,0.2041,0.1905,0,1,0,0,0
Germany,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,Methane (CH4) emissions,12.4265,11.6628,10.9289,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,Nitrous oxide (N2O) emissions,2.1963,2.2041,2.213,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,Nitrous oxide (N2O) emissions,1.4625,1.4238,1.3452,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,Nitrous oxide (N2O) emissions,1.7936,1.8652,1.4334,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,Nitrous oxide (N2O) emissions,4.9532,4.4227,4.1976,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.2844,0.2946,0.2823,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.018,0.0189,0.0169,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,Nitrous oxide (N2O) emissions,1.1149,1.1302,1.0889,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,Nitrous oxide (N2O) emissions,20.6715,20.0874,19.665,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.N2O.MT.CE.AR5,Nitrous oxide (N2O) emissions,32.4945,31.4469,30.2422,0,1,0,0,0
Germany,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.N2O.ZG.AR5,Nitrous oxide (N2O) emissions,-49.95310197,-51.56657903,-53.42201605,0,1,0,0,0
Germany,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,Total greenhouse gas emissions,9.417374218,9.093100508,8.186963256,0,1,0,0,0
Germany,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,Total greenhouse gas emissions,783.4886,761.9835,681.8103,0,1,0,0,0
Germany,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,Total greenhouse gas emissions,-36.6044664,-38.34453931,-44.8317081,0,1,0,0,0
China,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Agriculture indicators,2.651291541,2.688769587,2.622876219,1,0,0,0,0
China,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,Agriculture indicators,0.339094401,0.381522057,0.36151663,1,0,0,0,0
China,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Agriculture indicators,7.241017469,7.321762465,7.12013561,1,0,0,0,0
China,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Agriculture indicators,7.073796365,4.203498818,4.052145404,1,0,0,0,0
China,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,Agriculture indicators,1.17E+12,1.22E+12,1.27E+12,1,0,0,0,0
China,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,Agriculture indicators,8.36E+12,8.71E+12,9.06E+12,1,0,0,0,0
China,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,Agriculture indicators,8.32E+12,8.82E+12,8.98E+12,1,0,0,0,0
China,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,Agriculture indicators,1.29E+12,1.31E+12,1.27E+12,1,0,0,0,0
China,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,Agriculture indicators,6727.528076,7341.601216,7713.734059,1,0,0,0,0
China,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,Armed forces,686000000,717000000,471000000,1,0,0,0,0
China,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Armed forces,1310000000,2083000000,2432000000,1,0,0,0,0
China,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,Broad money,203.8378734,217.1287767,227.9445732,1,0,0,0,0
China,Broad money (current LCU),FM.LBL.BMNY.CN,Broad money,2.34E+14,2.62E+14,2.87E+14,1,0,0,0,0
China,Broad money growth (annual %),FM.LBL.BMNY.ZG,Broad money,9.075745734,11.66330022,9.848834535,1,0,0,0,0
China,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,Broad money,10.59672482,11.74127048,11.75872445,1,0,0,0,0
China,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,Carbon dioxide (CO2) emissions,422.7900552,418.8638989,449.217162,1,0,0,0,0
China,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,Carbon dioxide (CO2) emissions,12621.6147,12526.8263,13259.639,1,0,0,0,0
China,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Carbon dioxide (CO2) emissions,8.936542171,8.870590614,9.399266327,1,0,0,0,0
China,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,Carbon dioxide (CO2) emissions,15.9153,15.4808,15.0616,1,0,0,0,0
China,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,Carbon dioxide (CO2) emissions,597.5237,609.6716,655.4274,1,0,0,0,0
China,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,Carbon dioxide (CO2) emissions,697.8658,678.1146,706.7156,1,0,0,0,0
China,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,Carbon dioxide (CO2) emissions,2832.323,2725.5225,2874.023,1,0,0,0,0
China,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,Carbon dioxide (CO2) emissions,1561.9761,1472.2666,1454.067,1,0,0,0,0
China,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,Carbon dioxide (CO2) emissions,5943.0808,6093.1257,6472.9471,1,0,0,0,0
China,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,Carbon dioxide (CO2) emissions,969.4479,929.0863,1077.7615,1,0,0,0,0
China,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,Carbon dioxide (CO2) emissions,3.4822,3.5582,3.6358,1,0,0,0,0
China,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP,0.437921329,0.422175531,0.424583803,1,0,0,0,0
China,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,Carbon intensity of GDP,0.796252236,0.767622375,0.772001226,1,0,0,0,0
China,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Employment,2.848208697,2.852014091,2.838119688,1,0,0,0,0
China,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,Employment,5.07099753,5.040436391,5.025688627,1,0,0,0,0
China,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Employment,23.38954394,22.75769173,22.33370987,1,0,0,0,0
China,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Employment,19.65842435,18.9842984,18.59735241,1,0,0,0,0
China,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,Employment,26.49147685,25.89031283,25.43700037,1,0,0,0,0
China,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,F-gases emissions from Industrial Processes (Mt CO2e),439.9402,460.9222,481.6056,1,0,0,0,0
China,Fixed broadband subscriptions,IT.NET.BBND,Fixed broadband subscriptions,536000000,590000000,636000000,1,0,0,0,0
China,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Fixed broadband subscriptions,37.5612,41.3736,44.7289,1,0,0,0,0
China,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,Fuel indicator,1.291705371,1.790090113,1.807564321,1,0,0,0,0
China,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Fuel indicator,16.05865266,20.63436179,21.03325414,1,0,0,0,0
China,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,Investment,264410000,563400000,38416240000,1,0,0,0,0
China,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,Investment,3654630000,937080000,286060000,1,0,0,0,0
China,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,Methane (CH4) emissions,641.6835,636.3101,631.2643,1,0,0,0,0
China,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,Methane (CH4) emissions,1730.3302,1790.0736,1814.2071,1,0,0,0,0
China,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,Methane (CH4) emissions,44.7425,42.6582,43.5899,1,0,0,0,0
China,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,Methane (CH4) emissions,664.2618,720.5926,734.8163,1,0,0,0,0
China,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,Methane (CH4) emissions,4.3455,4.1785,4.391,1,0,0,0,0
China,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,Methane (CH4) emissions,7.7425,7.64,7.9872,1,0,0,0,0
China,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,Methane (CH4) emissions,3.5937,3.8518,3.9361,1,0,0,0,0
China,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,Methane (CH4) emissions,5.5531,5.8216,6.4053,1,0,0,0,0
China,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,Methane (CH4) emissions,358.4076,369.0207,381.8169,1,0,0,0,0
China,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,Nitrous oxide (N2O) emissions,26.5841,26.97,27.3616,1,0,0,0,0
China,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,Nitrous oxide (N2O) emissions,22.3793,23.6172,26.0113,1,0,0,0,0
China,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,Nitrous oxide (N2O) emissions,58.9146,59.9538,63.5074,1,0,0,0,0
China,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,Nitrous oxide (N2O) emissions,37.7187,37.2559,40.6329,1,0,0,0,0
China,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,Nitrous oxide (N2O) emissions,6.3624,6.1164,6.4257,1,0,0,0,0
China,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.7661,0.7606,0.7963,1,0,0,0,0
China,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,Nitrous oxide (N2O) emissions,10.5733,10.403,11.1467,1,0,0,0,0
China,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,Nitrous oxide (N2O) emissions,244.8609,241.8689,238.6565,1,0,0,0,0
China,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.N2O.MT.CE.AR5,Nitrous oxide (N2O) emissions,408.1595,406.946,414.5383,1,0,0,0,0
China,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.N2O.ZG.AR5,Nitrous oxide (N2O) emissions,47.77823679,47.33887695,50.08774525,1,0,0,0,0
China,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,Total greenhouse gas emissions,10.74486611,10.7349599,11.30210079,1,0,0,0,0
China,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,Total greenhouse gas emissions,15175.6191,15159.642,15943.9866,1,0,0,0,0
China,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,Total greenhouse gas emissions,291.4886715,291.0765068,311.3104112,1,0,0,0,0
Japan,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Agriculture indicators,1.56655189,1.564168922,1.54130141,0,0,0,1,0
Japan,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,Agriculture indicators,0.629600267,0.598268644,0.54469766,0,0,0,1,0
Japan,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,Armed forces,1112000000,1569000000,1103000000,0,0,0,1,0
Japan,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,Broad money,281.9455368,284.665258,275.5569422,0,0,0,1,0
Japan,Broad money (current LCU),FM.LBL.BMNY.CN,Broad money,1.56E+15,1.59E+15,1.63E+15,0,0,0,1,0
Japan,Broad money growth (annual %),FM.LBL.BMNY.ZG,Broad money,2.945157822,2.268993929,2.158940293,0,0,0,1,0
Japan,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,Broad money,10.09774055,9.870305126,8.949061357,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,Carbon dioxide (CO2) emissions,-7.019235211,-13.44204784,-19.03158978,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,Carbon dioxide (CO2) emissions,1084.9216,1009.9787,944.7586,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Carbon dioxide (CO2) emissions,8.632303061,8.071758552,7.587407788,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,Carbon dioxide (CO2) emissions,0.6106,0.5789,0.5735,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,Carbon dioxide (CO2) emissions,117.2812,115.1589,109.0518,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,Carbon dioxide (CO2) emissions,46.1495,36.4151,32.2261,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,Carbon dioxide (CO2) emissions,181.6138,165.4265,155.2297,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,Carbon dioxide (CO2) emissions,70.8153,69.6834,66.9196,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,Carbon dioxide (CO2) emissions,481.8858,432.8552,397.904,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,Carbon dioxide (CO2) emissions,183.2351,186.5865,179.633,0,0,0,1,0
Japan,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,Carbon dioxide (CO2) emissions,3.3304,3.2744,3.221,0,0,0,1,0
Japan,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP,0.194650703,0.179491189,0.165127887,0,0,0,1,0
Japan,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,Carbon intensity of GDP,0.241791357,0.2229605,0.205118683,0,0,0,1,0
Japan,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Employment,0.680671179,0.6858825,0.690260239,0,0,0,1,0
Japan,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,Employment,2.519287066,2.431863351,2.388892773,0,0,0,1,0
Japan,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Employment,3.058970017,3.100891967,3.005134765,0,0,0,1,0
Japan,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Employment,2.550766519,2.569051617,2.439688929,0,0,0,1,0
Japan,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,Employment,3.466425554,3.531683648,3.468910136,0,0,0,1,0
Japan,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,F-gases emissions from Industrial Processes (Mt CO2e),22.5426,22.937,23.2966,0,0,0,1,0
Japan,Fixed broadband subscriptions,IT.NET.BBND,Fixed broadband subscriptions,45200000,46100000,47900000,0,0,0,1,0
Japan,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Fixed broadband subscriptions,35.9392,36.8414,38.5463,0,0,0,1,0
Japan,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,Fuel indicator,1.351058887,2.443927942,1.772621346,0,0,0,1,0
Japan,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Fuel indicator,20.0353004,28.33917985,25.89489655,0,0,0,1,0
Japan,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,Methane (CH4) emissions,43.6832,44.9321,44.0957,0,0,0,1,0
Japan,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,Methane (CH4) emissions,58.0109,58.8479,57.6414,0,0,0,1,0
Japan,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,Methane (CH4) emissions,1.0825,1.0708,1.0465,0,0,0,1,0
Japan,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,Methane (CH4) emissions,3.7622,3.7216,3.6627,0,0,0,1,0
Japan,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,Methane (CH4) emissions,0.3458,0.314,0.3034,0,0,0,1,0
Japan,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,Methane (CH4) emissions,0.5616,0.5254,0.5106,0,0,0,1,0
Japan,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,Methane (CH4) emissions,0.6641,0.6435,0.6174,0,0,0,1,0
Japan,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,Methane (CH4) emissions,0.4872,0.4908,0.4691,0,0,0,1,0
Japan,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,Methane (CH4) emissions,7.4242,7.1497,6.936,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,Nitrous oxide (N2O) emissions,2.0998,2.0891,2.0787,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,Nitrous oxide (N2O) emissions,1.9174,1.9327,1.8599,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,Nitrous oxide (N2O) emissions,2.7879,2.4443,2.3062,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,Nitrous oxide (N2O) emissions,3.2243,3.1583,2.9705,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.4846,0.4384,0.4231,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.0233,0.0239,0.0225,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.987,0.9835,0.9457,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,Nitrous oxide (N2O) emissions,5.3035,5.2547,5.2071,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.N2O.MT.CE.AR5,Nitrous oxide (N2O) emissions,16.8278,16.3249,15.8136,0,0,0,1,0
Japan,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.N2O.ZG.AR5,Nitrous oxide (N2O) emissions,-41.13869369,-42.89776801,-44.68622437,0,0,0,1,0
Japan,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,Total greenhouse gas emissions,9.402885274,8.851755424,8.360430513,0,0,0,1,0
Japan,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,Total greenhouse gas emissions,1181.7696,1107.5758,1041.0128,0,0,0,1,0
Japan,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,Total greenhouse gas emissions,-10.28291445,-15.91552803,-20.96882976,0,0,0,1,0
India,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Agriculture indicators,1.645537185,1.653797856,1.474559517,0,0,1,0,0
