Country Name,Country Code,Series Name,Series Code,series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023]
China,CHN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP,0.437921329,0.422175531,0.424583803
China,CHN,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,Carbon intensity of GDP,0.796252236,0.767622375,0.772001226
China,CHN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",..,..,..
China,CHN,Cereal production (metric tons),AG.PRD.CREL.MT,production,632589122.6,633293471.2,..
China,CHN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,production,6316.7,6379.6,..
China,CHN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,Chemicals (% of value added in manufacturing),10.81138283,..,..
China,CHN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Coal rents (% of GDP),0.607568894,..,..
China,CHN,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,Combustible renewables and waste (% of total energy),..,..,..
China,CHN,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,Coverage of social insurance programs,..,..,..
China,CHN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,Coverage of social insurance programs,..,..,..
China,CHN,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,Coverage of social insurance programs,..,..,..
China,CHN,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,Coverage of social insurance programs,..,..,..
China,CHN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,Coverage of social insurance programs,..,..,..
China,CHN,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,Coverage of social insurance programs,..,..,..
China,CHN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,production,109.76,111.85,..
China,CHN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",..,..,..
China,CHN,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Educational attainment,..,..,..
China,CHN,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Educational attainment,..,..,..
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Electricity production,..,..,..
China,CHN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,Electricity production,..,..,..
China,CHN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,Electricity production,..,..,..
China,CHN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Electricity production,..,..,..
China,CHN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,Electricity production,..,..,..
China,CHN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Electricity production,..,..,..
China,CHN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Electricity production,..,..,..
China,CHN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,Electricity production,..,..,..
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,Electricity production,..,..,..
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,Electricity production,..,..,..
China,CHN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Employment,2.848208697,2.852014091,2.838119688
China,CHN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,Employment,5.07099753,5.040436391,5.025688627
China,CHN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,Employment,23.38954394,22.75769173,22.33370987
China,CHN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,Employment,19.65842435,18.9842984,18.59735241
China,CHN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,Employment,26.49147685,25.89031283,25.43700037
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Energy,..,..,..
China,CHN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,Energy,..,..,..
China,CHN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Energy,6.3,..,..
China,CHN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Energy,..,..,..
China,CHN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,health expenditure per capita,0.00153325,..,..
China,CHN,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,health expenditure per capita,0.00236138,..,..
China,CHN,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,F-gases emissions from Industrial Processes (Mt CO2e),439.9402,460.9222,481.6056
China,CHN,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Firms experiencing losses due to theft and vandalism (% of firms),..,..,..
China,CHN,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,Firms experiencing electrical outages (% of firms),..,..,..
China,CHN,"Fish species, threatened",EN.FSH.THRD.NO,"Fish species, threatened",..,..,..
China,CHN,Fixed broadband subscriptions,IT.NET.BBND,Fixed broadband subscriptions,536000000,590000000,636000000
China,CHN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Fixed broadband subscriptions,37.5612,41.3736,44.7289
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,Forest indicators,2218577.5,2237373.2,..
China,CHN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,Forest indicators,0.070843382,..,..
China,CHN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),..,..,..
China,CHN,Forest area (% of land area),AG.LND.FRST.ZS,Forest indicators,23.63152827,23.83173363,..
China,CHN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,Fuel indicator,1.291705371,1.790090113,1.807564321
China,CHN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Fuel indicator,16.05865266,20.63436179,21.03325414
China,CHN,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,Investment,264410000,563400000,38416240000
China,CHN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,Investment,3654630000,937080000,286060000
China,CHN,Land under cereal production (hectares),AG.LND.CREL.HA,production,100144851,99268783,..
China,CHN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,41.5185288,..,..
China,CHN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,production,108.08,109.5,..
China,CHN,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..
China,CHN,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,Methane (CH4) emissions,641.6835,636.3101,631.2643
China,CHN,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,Methane (CH4) emissions,1730.3302,1790.0736,1814.2071
China,CHN,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,Methane (CH4) emissions,44.7425,42.6582,43.5899
China,CHN,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,Methane (CH4) emissions,664.2618,720.5926,734.8163
China,CHN,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,Methane (CH4) emissions,4.3455,4.1785,4.391
China,CHN,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,Methane (CH4) emissions,7.7425,7.64,7.9872
China,CHN,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,Methane (CH4) emissions,3.5937,3.8518,3.9361
China,CHN,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,Methane (CH4) emissions,5.5531,5.8216,6.4053
China,CHN,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,Methane (CH4) emissions,358.4076,369.0207,381.8169
China,CHN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Mineral rents (% of GDP),0.510049245,..,..
China,CHN,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,Nitrous oxide (N2O) emissions,26.5841,26.97,27.3616
China,CHN,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,Nitrous oxide (N2O) emissions,22.3793,23.6172,26.0113
China,CHN,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,Nitrous oxide (N2O) emissions,58.9146,59.9538,63.5074
China,CHN,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,Nitrous oxide (N2O) emissions,37.7187,37.2559,40.6329
China,CHN,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,Nitrous oxide (N2O) emissions,6.3624,6.1164,6.4257
China,CHN,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,Nitrous oxide (N2O) emissions,0.7661,0.7606,0.7963
China,CHN,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,Nitrous oxide (N2O) emissions,10.5733,10.403,11.1467
China,CHN,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,Nitrous oxide (N2O) emissions,244.8609,241.8689,238.6565
China,CHN,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.N2O.MT.CE.AR5,Nitrous oxide (N2O) emissions,408.1595,406.946,414.5383
China,CHN,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.N2O.ZG.AR5,Nitrous oxide (N2O) emissions,47.77823679,47.33887695,50.08774525
China,CHN,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,Total greenhouse gas emissions,10.74486611,10.7349599,11.30210079
China,CHN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,Total greenhouse gas emissions,15175.6191,15159.642,15943.9866
China,CHN,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,Total greenhouse gas emissions,..,..,..
China,CHN,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,Total greenhouse gas emissions,291.4886715,291.0765068,311.3104112
China,CHN,Total fisheries production (metric tons),ER.FSH.PROD.MT,production,85948133.98,88567716.02,..
Japan,JPN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,Access to clean fuels and technologies for cooking,100,100,..
Japan,JPN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,Access to clean fuels and technologies for cooking,100,100,..
Japan,JPN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,Access to clean fuels and technologies for cooking,100,100,..
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,Access to electricity,100,100,..
Japan,JPN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,Access to electricity,100,100,..
Japan,JPN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,Access to electricity,100,100,..
Japan,JPN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,Adjusted savings,0,..,..
Japan,JPN,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,Adjusted savings,0,..,..
Japan,JPN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,Adjusted savings,0.014432367,..,..
Japan,JPN,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,Adjusted savings,275912213.7,..,..
Japan,JPN,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,Adjusted savings,0.005379138,..,..
Japan,JPN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,Adjusted savings,464367385.5,..,..
Japan,JPN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,Adjusted savings,0.009053229,..,..
Japan,JPN,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,Adjusted savings,3804604470,..,..
Japan,JPN,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,Adjusted savings,0.074173932,..,..
Japan,JPN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,Agriculture indicators,..,..,..
Japan,JPN,Agricultural land (% of land area),AG.LND.AGRI.ZS,Agriculture indicators,12.781893,12.71604938,..
Japan,JPN,Agricultural land (sq. km),AG.LND.AGRI.K2,Agriculture indicators,46590,..,..
Japan,JPN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Agriculture indicators,1.56655189,1.564168922,1.54130141
Japan,JPN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,Agriculture indicators,0.629600267,0.598268644,0.54469766
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Agriculture indicators,1.013280818,1.017598217,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Agriculture indicators,6.246508452,10.88802337,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,Agriculture indicators,42422581131,47041561678,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,Agriculture indicators,5.14E+12,5.69E+12,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,Agriculture indicators,5.60E+12,5.70E+12,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,Agriculture indicators,51014846651,43313160025,..
Japan,JPN,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,Agriculture indicators,20782.90176,22596.11545,..
Japan,JPN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,Air transport,10947.023,..,..
Japan,JPN,"Air transport, passengers carried",IS.AIR.PSGR,Air transport,45410146,..,..
Japan,JPN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Air transport,657016,..,..
Japan,JPN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),..,..,..
Japan,JPN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,Annual freshwater withdrawals,67.94380587,..,..
Japan,JPN,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,Annual freshwater withdrawals,18.90166028,..,..
Japan,JPN,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,Annual freshwater withdrawals,13.15453384,..,..
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Annual freshwater withdrawals,18.23255814,..,..
Japan,JPN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Annual freshwater withdrawals,78.4,..,..
Japan,JPN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,Annual freshwater withdrawals,959646.01,942560.2,..
Japan,JPN,Arable land (% of land area),AG.LND.ARBL.ZS,Arable land,11.20987654,11.15500686,..
Japan,JPN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,Arable land,0.032510727,..,..
Japan,JPN,Arable land (hectares),AG.LND.ARBL.HA,Arable land,4086000,..,..
Japan,JPN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,Armed forces,1112000000,1569000000,1103000000
Japan,JPN,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,Armed forces,..,..,13000000
Japan,JPN,"Armed forces personnel, total",MS.MIL.TOTL.P1,Armed forces,..,..,..
Japan,JPN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,Armed forces,..,..,..
Japan,JPN,Battle-related deaths (number of people),VC.BTL.DETH,Armed forces,..,..,..
Japan,JPN,"Bird species, threatened",EN.BIR.THRD.NO,"Bird species, threatened",..,..,..
Japan,JPN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,Broad money,281.9455368,284.665258,275.5569422
Japan,JPN,Broad money (current LCU),FM.LBL.BMNY.CN,Broad money,1.56E+15,1.59E+15,1.63E+15
Japan,JPN,Broad money growth (annual %),FM.LBL.BMNY.ZG,Broad money,2.945157822,2.268993929,2.158940293
Japan,JPN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,Broad money,10.09774055,9.870305126,8.949061357
Japan,JPN,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,Broad money,3254272.68,2967756.2,..
Japan,JPN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,Carbon dioxide (CO2) emissions,-7.019235211,-13.44204784,-19.03158978
Japan,JPN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,Carbon dioxide (CO2) emissions,1084.9216,1009.9787,944.7586
Japan,JPN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Carbon dioxide (CO2) emissions,8.632303061,8.071758552,7.587407788
Japan,JPN,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,Carbon dioxide (CO2) emissions,0.6106,0.5789,0.5735
Japan,JPN,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,Carbon dioxide (CO2) emissions,117.2812,115.1589,109.0518
Japan,JPN,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,Carbon dioxide (CO2) emissions,46.1495,36.4151,32.2261
Japan,JPN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,Carbon dioxide (CO2) emissions,181.6138,165.4265,155.2297
Japan,JPN,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,Carbon dioxide (CO2) emissions,70.8153,69.6834,66.9196
Japan,JPN,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,Carbon dioxide (CO2) emissions,481.8858,432.8552,397.904
Japan,JPN,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,Carbon dioxide (CO2) emissions,183.2351,186.5865,179.633
Japan,JPN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,Carbon dioxide (CO2) emissions,3.3304,3.2744,3.221
Japan,JPN,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
Japan,JPN,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
Japan,JPN,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
Japan,JPN,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
Japan,JPN,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,Carbon dioxide (CO2) emissions,..,..,..
Japan,JPN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP,0.194650703,0.179491189,0.165127887
Japan,JPN,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,Carbon intensity of GDP,0.241791357,0.2229605,0.205118683
Japan,JPN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",..,..,..
Japan,JPN,Cereal production (metric tons),AG.PRD.CREL.MT,production,11898822.25,11631439.58,..
Japan,JPN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,production,6787.3,6273,..
Japan,JPN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,Chemicals (% of value added in manufacturing),..,..,..
Japan,JPN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Coal rents (% of GDP),0.000357495,..,..
Japan,JPN,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,Combustible renewables and waste (% of total energy),..,..,..
Japan,JPN,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,Coverage of social insurance programs,..,..,..
Japan,JPN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,Coverage of social insurance programs,..,..,..
Japan,JPN,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,Coverage of social insurance programs,..,..,..
Japan,JPN,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,Coverage of social insurance programs,..,..,..
Japan,JPN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,Coverage of social insurance programs,..,..,..
Japan,JPN,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,Coverage of social insurance programs,..,..,..
Japan,JPN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,production,95.82,94.6,..
Japan,JPN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",..,..,..
Japan,JPN,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Educational attainment,..,..,..
Japan,JPN,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Educational attainment,..,..,..
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Electricity production,..,..,..
Japan,JPN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,Electricity production,..,..,..
Japan,JPN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,Electricity production,..,..,..
Japan,JPN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Electricity production,..,..,..
Japan,JPN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,Electricity production,..,..,..
Japan,JPN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Electricity production,..,..,..
